fecha_de_servicio,precio_por_lt,cant_suministrada,zona,tipo_de_unidad,km_recorrido,location,proveedor,site,year,periodo,q,status,lts_solicitados,folio_dors,destino/pozo,hora_requerida,costo
2022-01-12,18.78251034482759,400.0,CENTRO,CPF,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,400.0,DIE-023772,ESTACION DIESEL,16:30:00,7513.004137931036
2022-01-13,18.78251034482759,130.0,CENTRO,RECIRCULADOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,150.0,DIE-023773,ESTACION DIESEL,11:38:00,2441.7263448275867
2022-01-13,18.78251034482759,200.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,200.0,DIE-023774,ESTACION DIESEL,14:20:00,3756.502068965518
2022-01-13,18.78251034482759,90.0,CENTRO,RECIRCULADOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,250.0,DIE-023775,ESTACION DIESEL,14:30:00,1690.425931034483
2022-01-13,18.78251034482759,280.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,400.0,DIE-023776,ESTACION DIESEL,14:35:00,5259.102896551725
2022-01-13,18.78251034482759,80.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,100.0,DIE-023777,ESTACION DIESEL,14:40:00,1502.600827586207
2022-01-14,18.78251034482759,300.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,500.0,DIE-023778,ESTACION DIESEL,09:15:00,5634.753103448276
2022-01-14,18.78251034482759,50.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,50.0,DIE-023779,ESTACION DIESEL,13:00:00,939.1255172413796
2022-01-14,18.78251034482759,86.0,CENTRO,F-550,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,86.0,DIE-023780,ESTACION DIESEL,13:15:00,1615.2958896551727
2022-01-14,18.78251034482759,40.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,40.0,DIE-023781,ESTACION DIESEL,15:40:00,751.3004137931035
2022-01-14,18.78251034482759,274.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,274.0,DIE-023782,ESTACION DIESEL,16:00:00,5146.407834482759
2022-01-14,18.78251034482759,550.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,750.0,DIE-023783,ESTACION DIESEL,14:00:00,10330.380689655174
2022-01-15,18.78251034482759,126.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,300.0,DIE-023784,ESTACION DIESEL,14:15:00,2366.596303448276
2022-01-15,18.78251034482759,111.0,CENTRO,RABON,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,111.0,DIE-023785,ESTACION DIESEL,14:20:00,2084.8586482758624
2022-01-15,18.78251034482759,170.0,CENTRO,CPF,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,300.0,DIE-023786,ESTACION DIESEL,14:20:00,3193.02675862069
2022-01-15,18.78251034482759,700.0,CENTRO,TOTE,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,700.0,DIE-023787,ESTACION DIESEL,14:40:00,13147.757241379311
2022-01-15,18.78251034482759,134.0,CENTRO,CABINA DE MARINA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,134.0,DIE-023788,ESTACION DIESEL,15:15:00,2516.856386206897
2022-01-15,18.78251034482759,30.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,40.0,DIE-023789,ESTACION DIESEL,15:20:00,563.4753103448277
2022-01-15,18.78251034482759,280.0,CENTRO,CPF,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,500.0,DIE-023790,ESTACION DIESEL,09:00:00,5259.102896551725
2022-01-15,18.78251034482759,230.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,300.0,DIE-023791,ESTACION DIESEL,09:00:00,4319.977379310346
2022-01-15,18.78251034482759,100.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,250.0,DIE-023792,ESTACION DIESEL,09:30:00,1878.251034482759
2022-01-15,18.78251034482759,19.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,19.0,DIE-023793,ESTACION DIESEL,09:50:00,356.8676965517242
2022-01-15,18.78251034482759,188.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,250.0,DIE-023794,ESTACION DIESEL,10:00:00,3531.1119448275867
2022-01-15,18.78251034482759,162.0,CENTRO,CPF,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,200.0,DIE-023795,ESTACION DIESEL,10:15:00,3042.7666758620694
2022-01-16,18.78251034482759,120.0,CENTRO,HIAB,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,120.0,DIE-023796,ESTACION DIESEL,15:10:00,2253.9012413793107
2022-01-17,18.78251034482759,700.0,CENTRO,TOTE,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,700.0,DIE-023797,ESTACION DIESEL,12:00:00,13147.757241379311
2022-01-17,18.78251034482759,280.0,CENTRO,GRUA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,280.0,DIE-023798,ESTACION DIESEL,13:54:00,5259.102896551725
2022-01-17,18.78251034482759,200.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,200.0,DIE-023799,ESTACION DIESEL,14:30:00,3756.502068965518
2022-01-17,18.78251034482759,260.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,260.0,DIE-023800,ESTACION DIESEL,14:53:00,4883.452689655173
2022-01-18,18.78251034482759,570.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,600.0,DIE-023801,ESTACION DIESEL,11:00:00,10706.030896551723
2022-01-18,18.78251034482759,600.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,800.0,DIE-023802,ESTACION DIESEL,11:18:00,11269.506206896553
2022-01-18,18.78251034482759,600.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,800.0,DIE-023803,ESTACION DIESEL,11:25:00,11269.506206896553
2022-01-18,18.78251034482759,470.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,500.0,DIE-023804,ESTACION DIESEL,13:00:00,8827.779862068966
2022-01-18,18.78251034482759,80.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,80.0,DIE-023805,ESTACION DIESEL,13:00:00,1502.600827586207
2022-01-18,18.78251034482759,50.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,50.0,DIE-023806,ESTACION DIESEL,14:00:00,939.1255172413796
2022-01-18,18.78251034482759,40.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,40.0,DIE-023807,ESTACION DIESEL,14:10:00,751.3004137931035
2022-01-18,18.78251034482759,155.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,155.0,DIE-023808,ESTACION DIESEL,14:35:00,2911.2891034482764
2022-01-18,18.78251034482759,19.0,CENTRO,BIDON,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,19.0,DIE-023809,ESTACION DIESEL,15:45:00,356.8676965517242
2022-01-18,18.78251034482759,70.0,CENTRO,F-450,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,100.0,DIE-023810,ESTACION DIESEL,15:00:00,1314.775724137931
2022-01-18,18.78251034482759,131.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,200.0,DIE-023811,ESTACION DIESEL,16:00:00,2460.5088551724143
2022-01-19,18.78251034482759,56.0,CENTRO,TORRE DE ILUMINACION,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,80.0,DIE-023812,ESTACION DIESEL,09:30:00,1051.820579310345
2022-01-19,18.78251034482759,327.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,600.0,DIE-023813,ESTACION DIESEL,15:18:00,6141.880882758622
2022-01-19,18.78251034482759,102.0,CENTRO,SWPT,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,102.0,DIE-023814,ESTACION DIESEL,15:00:00,1915.816055172414
2022-01-20,18.78251034482759,345.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,400.0,DIE-023815,ESTACION DIESEL,10:00:00,6479.966068965518
2022-01-20,18.78251034482759,50.0,CENTRO,RECIRCULADOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,90.0,DIE-023816,ESTACION DIESEL,10:10:00,939.1255172413796
2022-01-20,18.78251034482759,410.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,550.0,DIE-023817,ESTACION DIESEL,10:52:00,7700.829241379312
2022-01-20,18.78251034482759,15.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,50.0,DIE-023818,ESTACION DIESEL,11:00:00,281.73765517241384
2022-01-20,18.78251034482759,56.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,56.0,DIE-023819,ESTACION DIESEL,12:00:00,1051.820579310345
2022-01-20,18.78251034482759,40.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,40.0,DIE-023820,ESTACION DIESEL,14:44:00,751.3004137931035
2022-01-20,18.78251034482759,720.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2022,ENERO,Q1,FINANCE,800.0,DIE-023821,ESTACION DIESEL,15:37:00,13523.407448275864
2021-12-21,18.427,300.0,COMALCALCO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26644,CIBIX 201 EXP,12:00:00,5528.099999999999
2021-12-21,18.427,300.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26651,VALERIANA 4DL,08:00:00,5528.099999999999
2021-12-21,18.427,3500.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,3500.0,DI26652,QUESQUI 15,12:00:00,64494.5
2021-12-22,18.427,3500.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,3500.0,DI26653,BATERIA RABASA,08:00:00,64494.5
2021-12-22,18.427,4000.0,AGUA DULCE,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,4000.0,DI26653,BATERIA RABASA,08:00:00,73708.0
2021-12-21,18.427,1000.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1000.0,DI26662,BELLOTA 1A,10:00:00,18427.0
2021-12-21,0.0,0.0,NACAJUCA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,350.0,DI26664,XINICH 1 EXP,09:00:00,0.0
2021-12-22,18.427,850.0,CENTLA,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,850.0,DI26665,VALERIANA 2DL,08:00:00,15662.95
2021-12-22,18.427,500.0,CENTLA,BOMBA TRIPLEX,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,500.0,DI26665,VALERIANA 2DL,08:00:00,9213.5
2021-12-22,18.427,800.0,CENTLA,UNIDAD TF,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,800.0,DI26665,VALERIANA 2DL,08:00:00,14741.6
2021-12-22,18.427,200.0,CENTLA,GRUA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,200.0,DI26665,VALERIANA 2DL,08:00:00,3685.4
2021-12-22,18.427,900.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,900.0,DI26670,VALERIANA 1,12:41:00,16584.3
2021-12-22,18.427,600.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,600.0,DI26673,BELLOTA 1A,10:00:00,11056.2
2021-12-23,18.427,1500.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1500.0,DI26675,RACEMOSA 1,12:12:00,27640.5
2021-12-23,18.427,160.0,COMALCALCO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,250.0,DI26679,CIBIX 201 EXP,07:00:00,2948.3199999999997
2021-12-23,18.427,100.0,COMALCALCO,PLANTA DE LUZ,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,250.0,DI26679,CIBIX 201 EXP,07:00:00,1842.7
2021-12-22,18.25459,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,10000.0,DI26680,PLANTA MI SWACO PARAISO,14:00:00,182545.9
2021-12-23,18.427,195.0,CENTLA,CABINA MARINA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,350.0,DI26681,VALERIANA 4DL,09:00:00,3593.265
2021-12-23,18.427,800.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,800.0,DI26683,BELLOTA 1A,10:00:00,14741.6
2021-12-24,18.427,2500.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,2500.0,DI26686,VALERIANA 4DL,08:00:00,46067.5
2021-12-24,18.427,1300.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1300.0,DI26688,BELLOTA 1A,10:00:00,23955.1
2021-12-24,0.0,0.0,CENTLA,CABINA MARINA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,350.0,DI26690,VALERIANA 4DL,10:00:00,0.0
2021-12-25,18.427,0.0,CENTLA,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,600.0,DI26691,VALERIANA 2DL,09:00:00,0.0
2021-12-25,18.427,161.0,CENTLA,UNIDAD DE BOMBEO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,200.0,DI26691,VALERIANA 2DL,09:00:00,2966.747
2021-12-25,18.427,339.0,CENTLA,UNIDAD TF,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,700.0,DI26691,VALERIANA 2DL,09:00:00,6246.753
2021-12-26,18.427,1300.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1300.0,DI26692,BELLOTA 1A,10:00:00,23955.1
2021-12-26,18.427,1000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1000.0,DI26693,VALERIANA 2DL,10:00:00,18427.0
2021-12-26,18.427,1000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1000.0,DI26693,VALERIANA 2DL,10:00:00,18427.0
2021-12-26,18.427,131.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,400.0,DI26693,VALERIANA 2DL,10:00:00,2413.937
2021-12-27,18.427,2000.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,2000.0,DI26698,QUESQUI 11,10:08:00,36854.0
2021-12-29,18.25459,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,10000.0,DI26702,PLANTA MI SWACO PARAISO,08:00:00,182545.9
2021-12-29,18.427,3500.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,3500.0,DI26706,BATERIA RABASA,09:00:00,64494.5
2021-12-29,18.427,4000.0,AGUA DULCE,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,4000.0,DI26706,BATERIA RABASA,09:00:00,73708.0
2021-12-28,18.427,1500.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1500.0,DI26707,BELLOTA 1A,10:00:00,27640.5
2021-12-28,18.427,200.0,COMALCALCO,PLANTA DE LUZ,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,200.0,DI26717,CIBIX 201 EXP,08:00:00,3685.4
2021-12-28,18.427,160.0,COMALCALCO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,200.0,DI26717,CIBIX 201 EXP,08:00:00,2948.3199999999997
2021-12-29,0.0,0.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,900.0,DI26729,VALERIANA 1,11:03:00,0.0
2021-12-29,19.41838,2000.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,2500.0,DI26740,IXACHI 35,08:30:00,38836.759999999995
2021-12-29,18.427,900.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,900.0,DI26743,VALERIANA 1,07:00:00,16584.3
2021-12-29,0.0,0.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,600.0,DI26750,BELLOTA 1A,10:00:00,0.0
2021-12-29,18.427,800.0,CENTRO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1000.0,DI26751,PASUKU 1 EXP,08:01:00,14741.6
2021-12-30,18.427,1500.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1500.0,DI26756,RACEMOSA 1,09:00:00,27640.5
2021-12-31,18.427,400.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,500.0,DI26757,CIBIX 201 EXP,08:00:00,7370.8
2021-12-30,0.0,0.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,700.0,DI26758,BELLOTA 1A,10:00:00,0.0
2022-01-04,19.6101,300.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26762,SOCHIAPAN 1,08:00:00,5883.03
2022-01-03,18.58423,2000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,2000.0,DI26771,VALERIANA 2DEL,08:00:00,37168.46000000001
2022-01-04,18.58423,900.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,900.0,DI26772,VALERIANA 1,10:31:00,16725.807
2022-01-02,18.58423,3000.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,3000.0,DI26774,QUESQUI 21,08:00:00,55752.69
2022-01-04,18.41182,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,10000.0,DI26775,PLANTA MI SWACO PARAISO,08:00:00,184118.2
2022-01-04,18.58423,400.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,500.0,DI26780,CIBIX 201 EXP,07:00:00,7433.692000000001
2022-01-04,18.58423,200.0,CENTRO,CABINA MARINA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,200.0,DI26783,POPTE 1,13:00:00,3716.846000000001
2022-01-04,18.58423,300.0,CARDENAS,CPF,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26793,QUESQUI 14,10:00:00,5575.269
2022-01-04,18.58423,300.0,CARDENAS,UNIDAD DE BOMBEO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26793,QUESQUI 14,10:00:00,5575.269
2022-01-04,18.58423,300.0,CARDENAS,QUINTUPLEX ,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26793,QUESQUI 14,10:00:00,5575.269
2022-01-04,18.58423,300.0,CARDENAS,SPF,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26793,QUESQUI 14,10:00:00,5575.269
2022-01-04,18.58423,300.0,CARDENAS,SMF,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26793,QUESQUI 14,10:00:00,5575.269
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-04,18.58423,100.0,CARDENAS,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,100.0,DI26793,QUESQUI 14,10:00:00,1858.423
2022-01-05,0.0,0.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,450.0,DI26806,PASUKU 1 EXP,16:00:00,0.0
2022-01-07,18.95492,1500.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1500.0,DI26811,VALERIANA 2DL,10:00:00,28432.38
2022-01-08,18.95492,1500.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1500.0,DI26812,RACEMOSA 1,11:00:00,28432.38
2022-01-07,18.95492,400.0,COMALCALCO,CPF,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,800.0,DI26814,CIBIX 201 EXP,10:00:00,7581.968000000001
2022-01-07,18.95492,200.0,COMALCALCO,RECIRCULADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,200.0,DI26814,CIBIX 201 EXP,10:00:00,3790.984
2022-01-07,18.95492,200.0,COMALCALCO,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,500.0,DI26814,CIBIX 201 EXP,10:00:00,3790.984
2022-01-07,18.95492,150.0,COMALCALCO,QUINTA,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,400.0,DI26814,CIBIX 201 EXP,10:00:00,2843.2380000000003
2022-01-06,18.70492,450.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,450.0,DI26818 ,PASUKU 1 EXP,08:00:00,8417.214
2022-01-09,19.6101,600.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,600.0,DI26819,KUUN 1EXP,10:00:00,11766.06
2022-01-07,18.95492,400.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,400.0,DI26820,PASUKU 1 EXP,16:30:00,7581.968000000001
2022-01-08,18.95492,350.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,400.0,DI26826,PASUKU 1 EXP,12:00:00,6634.222000000001
2022-01-08,18.95492,300.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,400.0,DI26827,CIBIX 201 EXP,09:00:00,5686.476000000001
2022-01-09,0.0,0.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,CANCELED,450.0,DI26829,PASUKU 1 EXP,12:00:00,0.0
2022-01-10,18.78251,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,10000.0,DI26831,PLANTA MI SWACO PARAISO,08:00:00,187825.1
2022-01-11,18.95492,1000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,1000.0,DI26832,VALERIANA 4DL,08:00:00,18954.92
2022-01-10,18.95492,400.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,400.0,DI26834,PASUKU 1 EXP,13:05:00,7581.968000000001
2022-01-09,18.95492,173.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,250.0,DI26839,XINICH 1EXP,12:00:00,3279.20116
2022-01-10,18.95492,250.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,250.0,DI26840,XINICH 1EXP,12:00:00,4738.7300000000005
2022-01-11,18.95492,2000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,2000.0,DI26841,VALERIAN 2DEL,09:00:00,37909.84
2022-01-11,19.6101,2500.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,2500.0,DI26846,IXACHI 35,08:00:00,49025.25
2022-01-11,18.95492,300.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2022,ENERO,Q1,FINANCE,300.0,DI26848,CIBIX 201 EXP,09:00:00,5686.476000000001
