UMAP Dim 1,UMAP Dim 2,KG CO2/km,Mercancía,Id Región,Cliente,Division,BL,periodo
9.9938135,-9.37538,0.9666929133858267,MAGNA,1004,02125-031,WEC,WCF,2021-03
9.596635,-5.0205307,2.8842857142857143,MAGNA,1003,02125-031,RPF,RPI,2021-03
10.009896,-9.263866,0.6071219512195122,MAGNA,1000,02125-031,DAI,IGWC,2021-03
10.048004,-9.2531185,0.6900000000000001,MAGNA,1003,02125-031,RPF,RPI,2021-03
11.015402,-9.738793,0.60525,MAGNA,1000,02125-031,DAI,IGWC,2021-03
5.332042,-0.52682734,0.635016393442623,MAGNA,1003,02125-031,RPF,RPI,2021-03
7.6293335,-11.554968,0.29256797583081573,MAGNA,1002,02125-031,PRS,WPRS,2021-03
13.130666,-6.715444,0.01751428571428571,MAGNA,1003,02125-031,RPF,RPI,2021-03
12.124834,-5.148755,0.7276404494382023,MAGNA,1003,02125-031,RPF,RPI,2021-03
6.0716267,-7.7182035,0.3458701298701299,MAGNA,1001,02125-031,MSP,HSE,2021-03
12.72502,-10.607517,0.6456000000000001,MAGNA,1000,02125-031,DAI,IGWC,2021-03
2.239959,-4.6484017,0.7400436681222707,MAGNA,1004,02125-031,WEC,WCF,2021-03
2.0938537,-3.6947389,5.869090909090909,MAGNA,1004,02125-031,WEC,WCF,2021-03
3.8106503,-8.2895565,3.9755555555555557,MAGNA,1001,02125-031,MSP,HSE,2021-03
4.536588,0.8435839,0.514475,MAGNA,1003,02125-031,RPF,RPI,2021-03
12.83809,-1.5685394,0.26191176470588234,DIESEL,1003,02125-031,RPF,RPI,2021-03
9.939296,-5.932129,0.6089795918367347,MAGNA,1000,02125-031,DAI,IGWC,2021-03
9.359482,-8.498167,0.42816720257234725,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.444772,-11.496318,0.2614102564102564,MAGNA,1004,02125-031,WEC,WCM,2021-03
14.013177,-6.685155,0.21493307839388145,MAGNA,1002,02125-031,PRS,WPRS,2021-03
17.471342,-2.9293678,0.3251070336391437,MAGNA,1004,02125-031,WEC,WCF,2021-03
6.4216685,-6.8397937,1.4526,MAGNA,1004,02125-031,WEC,WCE,2021-03
8.846949,-8.349007,0.24596296296296294,MAGNA,1004,02125-031,WEC,WCE,2021-03
8.481299,-9.2334795,0.4115697674418605,MAGNA,1003,02125-031,RPF,RPI,2021-03
10.78841,-8.785375,7.54764705882353,MAGNA,1004,02125-031,WEC,WCD,2021-03
-2.5335681,4.189183,7.136875,DIESEL,1003,02125-031,RPF,RPE,2021-03
4.632112,2.6149602,0.4323214285714285,MAGNA,1002,02125-031,PRS,WPRS,2021-03
7.391688,3.2692802,0.8227391304347825,MAGNA,1003,02125-031,RPF,RPI,2021-03
11.816948,-10.28068,2.4761363636363636,MAGNA,1003,02125-031,RPF,RPE,2021-03
4.9449906,-0.9624184,0.9135849056603774,MAGNA,1002,02125-031,PRS,SFP,2021-03
6.604106,-7.195941,0.28133200795228624,MAGNA,1004,02125-031,WEC,WCE,2021-03
16.063738,-7.186893,0.120986301369863,MAGNA,1003,02125-031,RPF,RPI,2021-03
-2.1207235,2.2121031,1.447537037037037,DIESEL,1003,02125-031,RPF,RPI,2021-03
5.516393,0.067039184,0.7747200000000001,MAGNA,1003,02125-031,RPF,RPS,2021-03
16.036564,-3.2714398,0.4041726618705036,MAGNA,1000,02125-031,DAI,IGWC,2021-03
-1.8666288,1.6715195,5.747697841726619,DIESEL,1003,02125-031,RPF,RPI,2021-03
8.97458,-0.5687954,0.7465638766519824,MAGNA,1003,02125-031,RPF,RPI,2021-03
6.637741,2.445581,0.5597687861271676,MAGNA,1003,02125-031,RPF,RPI,2021-03
9.573348,-5.0907116,0.2332222222222222,MAGNA,1004,02125-031,WEC,WCE,2021-03
11.484853,-10.709523,1.1241052631578947,MAGNA,1004,02125-031,WEC,WCF,2021-03
10.260687,6.9871416,0.21987760097919215,MAGNA,1001,02125-031,MSP,HSE,2021-03
10.591727,-8.935957,2.5532,MAGNA,1000,02125-031,DAI,IGWC,2021-03
7.7796893,0.65085536,0.6485714285714286,MAGNA,1003,02125-031,RPF,RPI,2021-03
16.123798,-6.8849673,0.54384,MAGNA,1000,02125-031,DAI,IGWC,2021-03
8.8856125,-5.325011,1.1125,MAGNA,1004,02125-031,WEC,WCF,2021-03
12.427547,-8.921341,7.450769230769231,MAGNA,1004,02125-031,WEC,WCF,2021-03
7.2855325,-10.261436,0.5010526315789474,MAGNA,1004,02125-031,WEC,WCF,2021-03
5.276158,-0.48263866,0.22416666666666668,MAGNA,1003,02125-031,RPF,RPE,2021-03
8.2189865,-5.1123753,0.7174881516587677,MAGNA,1002,02125-031,PRS,WPRS,2021-03
1.5996633,3.5959032,179.11,DIESEL,1003,02125-031,RPF,RPI,2021-03
5.522137,0.10433948,0.4842,MAGNA,1004,02125-031,WEC,WCF,2021-03
5.533055,0.10579579,0.39770020533880907,MAGNA,1004,02125-031,WEC,WCF,2021-03
15.602491,-2.9347448,0.9000769230769231,MAGNA,1003,02125-031,RPF,RPI,2021-03
5.7045584,-3.954005,0.5927241379310344,MAGNA,1000,02125-031,DAI,IGWC,2021-03
11.205347,-8.581193,10.926153846153845,MAGNA,1003,02125-031,RPF,RPI,2021-03
5.3269696,-0.5238518,0.5977777777777779,MAGNA,1003,02125-031,RPF,RPI,2021-03
5.97556,-0.74924713,3.767,MAGNA,1000,02125-031,DAI,IGWC,2021-03
7.175077,-3.110664,0.5026023391812865,MAGNA,1000,02125-031,DAI,IGWC,2021-03
6.7717004,-10.093158,0.3458775510204081,MAGNA,1001,02125-031,MSP,HSE,2021-03
10.592345,-9.580686,2.4640816326530612,MAGNA,1003,02125-031,RPF,RPI,2021-03
14.115815,-2.3992476,0.23642857142857143,MAGNA,1001,02125-031,MSP,HSE,2021-03
17.854473,-1.8508592,0.27967821782178215,MAGNA,1004,02125-031,WEC,WCE,2021-03
6.000594,-5.1604815,0.40875324675324676,MAGNA,1003,02125-031,RPF,RPS,2021-03
11.06694,-10.982913,0.5726881720430107,MAGNA,1002,02125-031,PRS,WPRS,2021-03
12.072392,3.6419327,0.000249804636284293,DIESEL,1003,02125-031,RPF,RPS,2021-03
2.4739645,-7.173836,0.20159929701230228,MAGNA,1001,02125-031,MSP,HSE,2021-03
9.5383,-10.332322,0.290575,MAGNA,1004,02125-031,WEC,WCF,2021-03
10.656997,-9.221289,5.677619047619048,MAGNA,1003,02125-031,RPF,RPI,2021-03
2.9137452,8.3574705,5.1556862745098035,DIESEL,1003,02125-031,RPF,RPI,2021-03
5.047162,-0.70490223,0.44524137931034485,MAGNA,1002,02125-031,PRS,SFP,2021-03
6.0887156,-5.5067725,0.5164666666666666,MAGNA,1003,02125-031,RPF,RPS,2021-03
6.6679,-3.564212,0.5520195439739414,MAGNA,1002,02125-031,PRS,SFP,2021-03
2.7082317,3.91244,121.05,MAGNA,1000,02125-031,DAI,IGWC,2021-03
12.976008,-1.9221945,0.515634328358209,DIESEL,1003,02125-031,RPF,RPE,2021-03
13.348798,-9.98609,0.5437016574585635,MAGNA,1003,02125-031,RPF,RPI,2021-03
9.288992,-8.187364,0.7522651933701657,MAGNA,1003,02125-031,RPF,RPI,2021-03
13.984119,-2.4780283,1.1698,MAGNA,1003,02125-031,RPF,RPI,2021-03
-1.695593,4.9870043,1.3057078651685392,DIESEL,1003,02125-031,RPF,RPI,2021-03
6.772013,-7.7109957,0.2987012987012987,MAGNA,1001,02125-031,MSP,HSE,2021-03
9.363173,-10.552541,0.3808520179372198,MAGNA,1004,02125-031,WEC,WCD,2021-03
7.9114842,-11.321864,0.036234458259325045,MAGNA,1003,02125-031,RPF,RPI,2021-03
4.462241,-4.097211,0.730867924528302,MAGNA,1000,02125-031,DAI,IGWC,2021-03
-1.8397331,0.184199,6.165466666666667,DIESEL,1003,02125-031,RPF,RPE,2021-03
10.02689,-1.8410372,0.4588046647230321,MAGNA,1002,02125-031,PRS,WPRS,2021-03
-2.1119971,2.1833236,1.699282608695652,DIESEL,1003,02125-031,RPF,RPI,2021-03
7.5014296,-3.854014,1.6494,MAGNA,1000,02125-031,DAI,IGWC,2021-03
11.988196,-6.040791,0.7809677419354838,MAGNA,1004,02125-031,WEC,WCF,2021-03
-2.2230003,-4.9719267,3.380947630922693,DIESEL,1004,02125-031,WEC,WCF,2021-03
10.670625,-4.675259,0.16723684210526316,MAGNA,1004,02125-031,WEC,WCF,2021-03
2.1428838,-3.5333362,0.3920647773279352,MAGNA,1004,02125-031,WEC,WCF,2021-03
7.458866,-3.3682194,0.7002916666666666,MAGNA,1000,02125-031,DAI,IGWC,2021-03
11.734131,-10.410095,0.2013419117647059,MAGNA,1001,02125-031,MSP,HSE,2021-03
4.973307,-0.9896273,0.4009937888198758,MAGNA,1003,02125-031,RPF,RPI,2021-03
14.492624,-3.8033128,0.2026,MAGNA,1003,02125-031,RPF,RPI,2021-03
6.9680495,-1.4113685,0.6004,MAGNA,1000,02125-031,DAI,IGWC,2021-03
12.530489,-5.6175766,0.7263,MAGNA,1000,02125-031,DAI,IGWC,2021-03
7.9071608,-0.20743425,0.41089449541284406,MAGNA,1000,02125-031,DAI,IGWC,2021-03
9.715595,-8.107683,0.3951436781609195,MAGNA,1000,02125-031,DAI,IGWC,2021-03
9.698005,-8.089487,0.4094955489614243,MAGNA,1000,02125-031,DAI,IGWC,2021-03
8.208918,-6.7753134,0.2291358024691358,MAGNA,1003,02125-031,RPF,RPS,2021-03
7.2375865,-10.109972,0.4572777777777778,MAGNA,1003,02125-031,RPF,RPS,2021-03
-1.8373516,0.079217084,2.4978421052631576,DIESEL,1003,02125-031,RPF,RPI,2021-03
12.651956,-7.375481,0.29120274914089345,MAGNA,1004,02125-031,WEC,WCM,2021-03
13.716772,-8.524242,0.4640416666666667,MAGNA,1000,02125-031,DAI,IGWC,2021-03
11.901082,2.935749,0.0012204570450934865,MAGNA,1000,02125-031,DAI,IGWC,2021-03
11.1712885,1.4343733,0.11239020878329735,MAGNA,1002,02125-031,PRS,WPRS,2021-03
0.33294106,6.7308536,1.9953296703296701,DIESEL,1004,02125-031,WEC,WCF,2021-03
0.24802476,7.1624527,1.4883196721311474,DIESEL,1003,02125-031,RPF,RPS,2021-03
-1.7686061,0.77216816,1.9680846325167036,DIESEL,1004,02125-031,WEC,WCF,2021-03
7.925545,0.7998077,0.177046783625731,MAGNA,1001,02125-031,MSP,SFS,2021-03
-1.6003975,-3.3503876,3.00985,DIESEL,1004,02125-031,WEC,WCF,2021-03
9.930951,-5.8382874,0.5755445544554456,MAGNA,1004,02125-031,WEC,WCF,2021-03
8.410773,3.5809047,0.709296875,MAGNA,1003,02125-031,RPF,RPE,2021-03
11.867171,-8.282061,1.20375,MAGNA,1002,02125-031,PRS,WPRS,2021-03
6.9317408,-2.0083356,0.4209047619047619,MAGNA,1002,02125-031,PRS,WPRS,2021-03
5.926675,-1.1432631,0.4903157894736842,MAGNA,1003,02125-031,RPF,RPI,2021-03
4.006729,8.469141,4.940816326530612,DIESEL,1003,02125-031,RPF,RPI,2021-03
19.22636,-5.158857,1.996701030927835,MAGNA,1003,02125-031,RPF,RPE,2021-03
6.2819843,-0.12268455,3.8736,MAGNA,1000,02125-031,DAI,IGWC,2021-03
6.3870864,2.1806102,1.5013953488372094,DIESEL,1003,02125-031,RPF,RPI,2021-03
-1.7617451,0.38027656,0.5589185905224787,DIESEL,1003,02125-031,RPF,RPE,2021-03
5.406375,-0.5175959,2.2785882352941176,MAGNA,1003,02125-031,RPF,RPE,2021-03
6.4506617,2.100687,0.6413333333333333,MAGNA,1000,02125-031,DAI,IGWC,2021-03
5.845532,-1.1423503,1.725833333333333,MAGNA,1003,02125-031,RPF,RPI,2021-03
10.955354,-9.776533,0.34585714285714286,MAGNA,1003,02125-031,RPF,RPI,2021-03
2.1491883,-3.528789,0.3293877551020408,MAGNA,1001,02125-031,MSP,HSE,2021-03
11.151651,-10.822994,0.37439862542955327,MAGNA,1004,02125-031,WEC,WCM,2021-03
9.43001,-10.760577,0.17550200803212854,MAGNA,1001,02125-031,MSP,HSE,2021-03
5.656186,-0.6711656,0.004727684572111316,MAGNA,1003,02125-031,RPF,RPI,2021-03
6.4488626,-6.9944644,0.21425787106446775,MAGNA,1004,02125-031,WEC,WCE,2021-03
4.952136,-0.9747147,0.6014906832298137,MAGNA,1002,02125-031,PRS,SFP,2021-03
13.718772,-9.884115,0.42849557522123893,MAGNA,1002,02125-031,PRS,WPRS,2021-03
6.5588694,10.412694,0.7259661016949153,DIESEL,1003,02125-031,RPF,RPS,2021-03
6.9606557,-4.1962457,1.4192241379310344,MAGNA,1002,02125-031,PRS,WPRS,2021-03
9.03311,2.017491,0.22324324324324327,MAGNA,1001,02125-031,MSP,HSE,2021-03
9.175933,-1.0515385,0.3884703196347032,MAGNA,1004,02125-031,WEC,WCE,2021-03
5.653203,-3.7031174,0.3146389891696751,MAGNA,1004,02125-031,WEC,WCE,2021-03
7.924926,-11.310461,0.2504433497536946,MAGNA,1004,02125-031,WEC,WCE,2021-03
8.123048,-10.291811,0.7401935483870968,MAGNA,1003,02125-031,RPF,RPI,2021-03
5.9000154,-4.6496387,0.8335204081632653,MAGNA,1004,02125-031,WEC,WCF,2021-03
-1.6849085,-3.147285,1.1796099999999998,DIESEL,1004,02125-031,WEC,WCF,2021-03
-1.6882895,-3.1211722,1.17419,DIESEL,1004,02125-031,WEC,WCF,2021-03
-1.9519312,0.6418696,1.2137702702702704,DIESEL,1004,02125-031,WEC,WCF,2021-03
7.920427,-11.256419,0.4618385650224215,MAGNA,1003,02125-031,RPF,RPS,2021-03
1.9930315,6.5022817,1.2522413793103448,MAGNA,1004,02125-031,WEC,WCF,2021-03
13.760131,-3.283252,0.20302215189873418,DIESEL,1003,02125-031,RPF,RPE,2021-03
-1.6156497,5.120042,0.657728337236534,DIESEL,1004,02125-031,WEC,WCF,2021-03
-1.840637,1.6009494,3.117704280155642,DIESEL,1003,02125-031,RPF,RPI,2021-03
10.127186,-9.147375,1.5782500000000002,MAGNA,1004,02125-031,WEC,WCF,2021-03
-1.6160872,5.126855,0.4662312811980033,DIESEL,1003,02125-031,RPF,RPE,2021-03
4.594247,-2.2779114,1.1955555555555557,MAGNA,1004,02125-031,WEC,WCF,2021-03
5.950125,-2.3861327,0.6651282051282051,MAGNA,1003,02125-031,RPF,RPS,2021-03
-1.6444442,5.0657954,0.9618166383701189,DIESEL,1003,02125-031,RPF,RPE,2021-03
2.0671487,7.3747234,2.421,DIESEL,1003,02125-031,RPF,RPI,2021-03
-2.0416882,-0.39248976,3.305993265993266,DIESEL,1003,02125-031,RPF,RPS,2021-03
10.520902,-10.391018,0.26,MAGNA,1004,02125-031,WEC,WCM,2021-03
6.4805636,-1.7300595,0.06253525971792226,MAGNA,1003,02125-031,RPF,RPE,2021-03
10.646433,-5.8702707,5.777,MAGNA,1004,02125-031,WEC,WCF,2021-03
17.53843,-1.7700359,0.30421465968586386,MAGNA,1002,02125-031,PRS,WPRS,2021-03
-3.8488533,-4.4911413,3.9228750000000003,DIESEL,1003,02125-031,RPF,RPI,2021-03
12.836646,-1.475723,0.41830409356725146,DIESEL,1004,02125-031,WEC,WCF,2021-03
7.795502,-8.915063,0.5002016129032258,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.894134,-7.041117,1.05,MAGNA,1004,02125-031,WEC,WCF,2021-03
5.512518,0.07111692,0.730867924528302,MAGNA,1000,02125-031,DAI,IGWC,2021-03
8.461128,-5.3153024,0.49768456375838926,MAGNA,1000,02125-031,DAI,IGWC,2021-03
13.898849,-3.0409155,0.4304,MAGNA,1000,02125-031,DAI,IGWC,2021-03
7.985096,-7.935117,0.1578433598183882,MAGNA,1003,02125-031,RPF,RPE,2021-03
7.75353,-6.539146,0.7298492462311559,MAGNA,1003,02125-031,RPF,RPI,2021-03
7.913253,-11.344839,1.1089010989010988,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.44056,-11.487354,0.22655555555555557,MAGNA,1004,02125-031,WEC,WCE,2021-03
-2.4290771,4.4766955,0.7428068181818182,DIESEL,1004,02125-031,WEC,WCF,2021-03
9.498115,-7.1635437,1.183170731707317,MAGNA,1003,02125-031,RPF,RPS,2021-03
4.7956276,-2.6603658,1.3838686131386861,MAGNA,1003,02125-031,RPF,RPI,2021-03
7.964531,-2.5569832,0.320359168241966,MAGNA,1003,02125-031,RPF,RPS,2021-03
7.0829334,4.1672177,0.3858167330677291,MAGNA,1003,02125-031,RPF,RPS,2021-03
5.0333743,-1.9404453,5.944545454545454,MAGNA,1003,02125-031,RPF,RPE,2021-03
5.385277,-0.5754214,0.9239613526570047,MAGNA,1002,02125-031,PRS,WPRS,2021-03
5.947462,-5.0536723,1.313688524590164,MAGNA,1002,02125-031,PRS,WPRS,2021-03
7.62056,2.8352783,0.7461599999999999,MAGNA,1004,02125-031,WEC,WCF,2021-03
2.975684,-0.5489158,16.14,MAGNA,1003,02125-031,RPF,RPE,2021-03
5.610389,-3.7681186,0.42038554216867474,MAGNA,1000,02125-031,DAI,IGWC,2021-03
17.926416,-2.193482,0.24856164383561644,MAGNA,1004,02125-031,WEC,WCE,2021-03
5.3797164,-0.51501715,2.152,MAGNA,1002,02125-031,PRS,WPRS,2021-03
9.286852,-8.21544,0.7451648351648352,MAGNA,1002,02125-031,PRS,WPRS,2021-03
11.601816,-10.259801,0.3446483180428135,MAGNA,1004,02125-031,WEC,WCE,2021-03
1.0156653,7.321404,2.964513274336283,DIESEL,1003,02125-031,RPF,RPE,2021-03
5.381987,4.265059,0.6780448717948718,MAGNA,1004,02125-031,WEC,WCF,2021-03
9.836271,-8.081521,0.21012176560121767,MAGNA,1001,02125-031,MSP,HSE,2021-03
11.365879,-8.619961,11.882727272727273,MAGNA,1004,02125-031,WEC,WCF,2021-03
2.1621447,-3.5270686,0.43621621621621626,MAGNA,1004,02125-031,WEC,WCF,2021-03
9.367074,-10.879994,0.3431496062992126,MAGNA,1002,02125-031,PRS,SFP,2021-03
16.86258,-6.3336954,0.29052,MAGNA,1001,02125-031,MSP,HSE,2021-03
10.343427,-8.758649,0.02087459283387622,MAGNA,1003,02125-031,RPF,RPI,2021-03
5.7880135,0.48023728,0.9008372093023256,MAGNA,1004,02125-031,WEC,WCF,2021-03
7.9634066,-5.360797,1.014013605442177,MAGNA,1003,02125-031,RPF,RPI,2021-03
9.304009,-8.198418,0.020061674008810572,MAGNA,1003,02125-031,RPF,RPI,2021-03
12.377641,-10.393074,0.2373529411764706,MAGNA,1000,02125-031,DAI,IGWC,2021-03
-2.0814629,-0.36834657,1.1273363949483353,DIESEL,1003,02125-031,RPF,RPI,2021-03
5.934807,-2.4579144,0.3578895463510848,MAGNA,1000,02125-031,DAI,IRP,2021-03
18.256605,-1.3399378,0.4663265306122449,DIESEL,1003,02125-031,RPF,RPI,2021-03
17.619516,-6.0626135,0.2526260869565217,MAGNA,1004,02125-031,WEC,WCE,2021-03
13.448778,-2.2921963,0.4902222222222223,MAGNA,1003,02125-031,RPF,RPI,2021-03
7.949332,-2.5719993,0.6569379844961241,MAGNA,1001,02125-031,MSP,RES,2021-03
2.9869683,1.5785693,0.7401428571428572,MAGNA,1003,02125-031,RPF,RPI,2021-03
8.422408,3.8759701,0.668339483394834,MAGNA,1002,02125-031,PRS,WPRS,2021-03
11.1491995,1.3945235,1.1905303030303032,MAGNA,1003,02125-031,RPF,RPE,2021-03
10.814497,-5.5228724,0.4056,MAGNA,1003,02125-031,RPF,RPI,2021-03
7.953997,1.1259365,0.5002203856749312,MAGNA,1003,02125-031,RPF,RPE,2021-03
5.6377153,-3.552352,0.4332843137254902,MAGNA,1001,02125-031,MSP,HSE,2021-03
11.690271,-10.334763,0.8034782608695652,MAGNA,1000,02125-031,DAI,IGWC,2021-03
6.776903,-7.7098927,0.3087695749440716,MAGNA,1004,02125-031,WEC,WCF,2021-03
10.2916155,-6.1892853,0.9112857142857143,MAGNA,1004,02125-031,WEC,WCF,2021-03
9.363295,-8.486156,0.26955465587044536,MAGNA,1004,02125-031,WEC,WCM,2021-03
9.988486,13.401815,0.14887009992313605,DIESEL,1003,02125-031,RPF,RPS,2021-03
10.268597,1.5412712,0.5647586206896552,MAGNA,1001,02125-031,MSP,HSE,2021-03
9.439468,-8.6575985,0.30687058823529406,MAGNA,1003,02125-031,RPF,RPI,2021-03
2.7727683,4.0407515,111.1,MAGNA,1003,02125-031,RPF,RPI,2021-03
11.303301,-10.070078,0.4370522388059701,MAGNA,1003,02125-031,RPF,RPS,2021-03
6.447903,-1.6967795,1.8158,MAGNA,1000,02125-031,DAI,IGWC,2021-03
10.743462,-9.106758,0.1232,MAGNA,1000,02125-031,DAI,IGWC,2021-03
11.610102,2.0080528,0.2887269372693727,MAGNA,1004,02125-031,WEC,WCF,2021-03
14.020352,-1.1474457,0.30752886836027715,MAGNA,1001,02125-031,MSP,HSE,2021-03
8.50853,-7.588083,0.7429629629629629,MAGNA,1002,02125-031,PRS,SFP,2021-03
15.219979,5.439302,1.4380198019801982,MAGNA,1003,02125-031,RPF,RPI,2021-03
9.290607,-8.193916,0.20700000000000002,MAGNA,1003,02125-031,RPF,RPI,2021-03
14.248149,-4.067787,0.7894565217391304,MAGNA,1004,02125-031,WEC,WCF,2021-03
-4.1897984,-3.925629,0.030481049562682213,DIESEL,1004,02125-031,WEC,WCF,2021-03
5.846362,-4.452709,0.5882042253521127,MAGNA,1003,02125-031,RPF,RPS,2021-03
0.33292538,7.0628977,0.004646750838893313,DIESEL,1004,02125-031,WEC,WCF,2021-03
4.8227777,-2.8114412,0.5994920634920635,MAGNA,1002,02125-031,PRS,WPRS,2021-03
7.9085336,-5.431845,0.2959683794466403,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.347058,-10.2177925,0.649217877094972,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.408817,-10.091645,1.1238095238095238,MAGNA,1003,02125-031,RPF,RPI,2021-03
10.584031,-6.543462,0.01092,MAGNA,1004,02125-031,WEC,WCF,2021-03
-2.728999,-5.0418577,5.277435897435898,DIESEL,1004,02125-031,WEC,WCF,2021-03
6.2589116,-6.7955885,0.34585714285714286,MAGNA,1004,02125-031,WEC,WCE,2021-03
-3.2206569,-4.806382,7.480746268656717,DIESEL,1004,02125-031,WEC,WCF,2021-03
0.11334455,7.0705557,0.28193839218632605,DIESEL,1003,02125-031,RPF,RPI,2021-03
7.5713515,-2.0851798,0.6534962406015038,MAGNA,1004,02125-031,WEC,WCE,2021-03
9.425026,-10.948036,0.3006040268456376,MAGNA,1004,02125-031,WEC,WCM,2021-03
9.192917,-1.0482794,0.423675,MAGNA,1002,02125-031,PRS,WPRS,2021-03
6.079593,-5.4661503,0.34361419068736143,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.73771,-9.117546,0.3088471177944862,MAGNA,1000,02125-031,DAI,IGWC,2021-03
9.770732,-11.578495,0.189140625,MAGNA,1004,02125-031,WEC,WCE,2021-03
15.203739,3.376924,0.70465,MAGNA,1003,02125-031,RPF,RPI,2021-03
6.769819,-10.06187,0.4096517412935324,MAGNA,1001,02125-031,MSP,HSE,2021-03
7.817425,-11.502482,1.10438202247191,MAGNA,1003,02125-031,RPF,RPI,2021-03
9.06174,-9.736668,0.28875912408759125,MAGNA,1003,02125-031,RPF,RPI,2021-03
12.564942,0.15973389,0.07226865671641791,MAGNA,1002,02125-031,PRS,WPRS,2021-03
10.415842,-9.925885,0.7426380368098159,MAGNA,1003,02125-031,RPF,RPE,2021-03
6.844438,-1.3204333,1.8158,MAGNA,1000,02125-031,DAI,IGWC,2021-03
2.1464841,-3.6567664,0.2949223602484472,MAGNA,1001,02125-031,MSP,HSE,2021-03
7.4898744,5.5593796,0.49032911392405065,MAGNA,1003,02125-031,RPF,RPI,2021-03
14.087917,-5.6922894,0.5923383084577114,MAGNA,1003,02125-031,RPF,RPI,2021-03
8.434876,-5.233663,0.2739963503649635,MAGNA,1004,02125-031,WEC,WCE,2021-03
7.5856533,-9.765109,1.4077906976744186,MAGNA,1004,02125-031,WEC,WCF,2021-03
5.8497453,-1.1610827,0.7468400000000001,MAGNA,1000,02125-031,DAI,IGWC,2021-03
7.820176,-2.6950529,0.16947,MAGNA,1000,02125-031,DAI,IGWC,2021-03
8.72007,-9.497037,0.29808,MAGNA,1003,02125-031,RPF,RPI,2021-03
9.518035,-6.2029724,0.2957142857142857,MAGNA,1003,02125-031,RPF,RPI,2021-03
8.311275,2.6895466,0.8944827586206897,MAGNA,1002,02125-031,PRS,WPRS,2021-03
16.033516,-6.99912,0.23949640287769783,MAGNA,1004,02125-031,WEC,WCE,2021-03
8.17367,-10.281743,2.3276,MAGNA,1000,02125-031,DAI,IGWC,2021-03
7.6290812,-4.583421,0.3598642533936652,MAGNA,1003,02125-031,RPF,RPE,2021-03
6.639277,-2.0298574,0.6609259259259259,MAGNA,1000,02125-031,DAI,IGWC,2021-03
-1.7269291,1.278487,8.824408602150537,DIESEL,1003,02125-031,RPF,RPI,2021-03
11.561365,-3.2281623,0.12202492211838006,MAGNA,1004,02125-031,WEC,WCF,2021-03
6.3217607,-6.8036084,0.5787250996015936,MAGNA,1002,02125-031,PRS,SFP,2021-03
6.1248493,-4.2806644,0.6838524590163935,MAGNA,1004,02125-031,WEC,WCF,2021-03
13.091615,-0.6606952,1.3922999999999999,MAGNA,1003,02125-031,RPF,RPI,2021-03
4.616787,-2.2646072,1.2658823529411765,MAGNA,1002,02125-031,PRS,SFP,2021-03
13.730532,-8.519699,0.4842173913043478,MAGNA,1000,02125-031,DAI,IGWC,2021-03
-0.054044183,6.7688723,2.882941176470588,DIESEL,1003,02125-031,RPF,RPI,2021-03
-1.6227959,5.168736,0.05558423369347739,DIESEL,1003,02125-031,RPF,RPE,2021-03
10.600877,-8.578503,2.219333333333333,MAGNA,1002,02125-031,PRS,WPRS,2021-03
-0.73897976,5.669491,36.1275,DIESEL,1003,02125-031,RPF,RPE,2021-03
8.945067,2.591052,0.01985892023994668,MAGNA,1003,02125-031,RPF,RPE,2021-03
7.7577066,-6.539095,0.6234334763948497,MAGNA,1003,02125-031,RPF,RPS,2021-03
9.358097,-8.349051,2.059384615384616,MAGNA,1004,02125-031,WEC,WCD,2021-03
9.80033,-11.576763,0.5696470588235294,MAGNA,1002,02125-031,PRS,WPRS,2021-03
-1.6958103,4.9858603,3.8995973154362416,DIESEL,1004,02125-031,WEC,WCF,2021-03
10.049117,-9.255336,0.6148514851485148,MAGNA,1003,02125-031,RPF,RPI,2021-03
2.1684718,-4.1190295,2.4210526315789473,MAGNA,1004,02125-031,WEC,WCF,2021-03
-1.8223401,0.10260212,0.0962581748666868,DIESEL,1004,02125-031,WEC,WCF,2021-03
9.621971,-2.315899,0.4420505617977528,MAGNA,1000,02125-031,DAI,IGWC,2021-03
15.626813,-6.9245644,0.6436,MAGNA,1000,02125-031,DAI,IGWC,2021-03
10.414711,-10.241398,0.38736666666666664,MAGNA,1004,02125-031,WEC,WCM,2021-03
7.0936623,-3.3171234,0.423640897755611,MAGNA,1000,02125-031,DAI,IGWC,2021-03
5.6794844,-0.021709558,0.9222857142857143,MAGNA,1000,02125-031,DAI,IGWC,2021-03
13.081995,-6.7489786,1.5407272727272727,MAGNA,1002,02125-031,PRS,WPRS,2021-03
12.52386,-5.60986,0.5847967479674797,MAGNA,1003,02125-031,RPF,RPI,2021-03
-2.5297072,4.133344,1.732372448979592,DIESEL,1004,02125-031,WEC,WCF,2021-03
6.9680376,-8.440936,0.34380952380952384,MAGNA,1001,02125-031,MSP,HSE,2021-03
8.676858,-1.3812095,0.8348275862068966,MAGNA,1002,02125-031,PRS,WPRS,2021-03
8.858595,-7.3958755,0.7119607843137256,MAGNA,1003,02125-031,RPF,RPI,2021-03
